pulled_at,dataset,season,url,status,bytes,sha256
2026-09-22T18:06:46,rosters,2017,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2017.parquet,ok,734927,2f633cf331f5
2026-09-22T18:06:46,rosters,2018,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2018.parquet,ok,762634,0fcd3c3f098d
2026-09-22T18:06:46,rosters,2019,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2019.parquet,ok,778811,08ef64996cec
2026-09-22T18:06:46,rosters,2020,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2020.parquet,ok,843938,8d601bf5c5d6
2026-09-22T18:06:46,rosters,2021,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2021.parquet,ok,817361,3e9f67569e94
2026-09-22T18:06:46,rosters,2022,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2022.parquet,ok,803573,063c0da93f61
2026-09-22T18:06:46,rosters,2023,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2023.parquet,ok,794392,0fa5abf9b462
2026-09-22T18:06:46,rosters,2024,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2024.parquet,ok,829272,4b144e8eda5a
2026-09-22T18:06:46,rosters,2025,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.parquet,ok,850871,a8764c947bfe
2026-09-22T18:06:46,rosters,2026,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2026.parquet,ok,691590,87248e4b8814
2026-09-22T18:43:26,schedules,all,https://github.com/nflverse/nflverse-data/releases/download/schedules/games.csv,ok,2180001,0e9108d0c704
2026-09-22T18:43:26,pbp,2012,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2012.parquet,ok,19322039,447b90789104
2026-09-22T18:43:26,pbp,2013,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2013.parquet,ok,19521610,f454605a1983
2026-09-22T18:43:26,pbp,2014,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2014.parquet,ok,19360792,54c01408d8f0
2026-09-22T18:43:26,pbp,2015,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2015.parquet,ok,19545842,01b5ae7d0663
2026-09-22T18:43:26,pbp,2016,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2016.parquet,ok,19344382,95eba04e2145
2026-09-22T18:43:26,pbp,2017,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2017.parquet,ok,19050401,84eacd963c1f
2026-09-22T18:43:26,pbp,2018,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2018.parquet,ok,19072097,2e6f2dce7c7e
2026-09-22T18:43:26,pbp,2019,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2019.parquet,ok,19119729,60c3067017db
2026-09-22T18:43:26,pbp,2020,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2020.parquet,ok,19286459,8889f5d8782b
2026-09-22T18:43:26,pbp,2021,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2021.parquet,ok,20249925,333ad34378e5
2026-09-22T18:43:26,pbp,2022,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2022.parquet,ok,20426548,931121d88977
2026-09-22T18:43:26,pbp,2023,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2023.parquet,ok,20534088,bd3484731408
2026-09-22T18:43:26,pbp,2024,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2024.parquet,ok,20597560,3fd2896bc0b9
2026-09-22T18:43:26,pbp,2025,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,ok,20337029,c6ecedd6d678
2026-09-22T18:43:26,pbp,2026,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2026.parquet,ok,2498674,ed905f0bf594
2026-09-22T18:43:26,injuries,2012,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2012.parquet,ok,120441,6b00cba84db8
2026-09-22T18:43:26,injuries,2013,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2013.parquet,ok,114312,b1409e73309e
2026-09-22T18:43:26,injuries,2014,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2014.parquet,ok,115033,720a8d4b371e
2026-09-22T18:43:26,injuries,2015,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2015.parquet,ok,117594,d958742ff453
2026-09-22T18:43:26,injuries,2016,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2016.parquet,ok,112500,0f771af17514
2026-09-22T18:43:26,injuries,2017,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2017.parquet,ok,114559,1838af2b2ff2
2026-09-22T18:43:26,injuries,2018,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2018.parquet,ok,113740,2ab4c15d0ce8
2026-09-22T18:43:26,injuries,2019,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2019.parquet,ok,119388,b03af1ed05bd
2026-09-22T18:43:26,injuries,2020,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2020.parquet,ok,125134,fc8d9c2af770
2026-09-22T18:43:26,injuries,2021,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2021.parquet,ok,126242,14729f0b5deb
2026-09-22T18:43:26,injuries,2022,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2022.parquet,ok,129611,e25a1bd89d5a
2026-09-22T18:43:26,injuries,2023,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2023.parquet,ok,126566,5d8d881aabd6
2026-09-22T18:43:26,injuries,2024,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2024.parquet,ok,139253,7ebabbba930a
2026-09-22T18:43:26,injuries,2025,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2025.parquet,ok,97472,c7637c2f6347
2026-09-22T18:43:26,injuries,2026,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2026.parquet,ok,22001,24ceba0506a3
2026-09-22T18:43:26,snap_counts,2012,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2012.parquet,ok,4561,1068d1f45aaf
2026-09-22T18:43:26,snap_counts,2013,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2013.parquet,ok,209550,b4c90d00cecf
2026-09-22T18:43:26,snap_counts,2014,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2014.parquet,ok,211616,cf7c12f3813a
2026-09-22T18:43:26,snap_counts,2015,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2015.parquet,ok,211957,65fcdc9cf79f
2026-09-22T18:43:26,snap_counts,2016,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2016.parquet,ok,212500,02fbeb10dd13
2026-09-22T18:43:26,snap_counts,2017,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2017.parquet,ok,212468,46805183af6d
2026-09-22T18:43:26,snap_counts,2018,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2018.parquet,ok,211973,db5ab19bb95e
2026-09-22T18:43:26,snap_counts,2019,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2019.parquet,ok,213089,ef9068cc9eeb
2026-09-22T18:43:26,snap_counts,2020,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2020.parquet,ok,231978,5c8176029d93
2026-09-22T18:43:26,snap_counts,2021,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2021.parquet,ok,240680,1f6ab4c26a7d
2026-09-22T18:43:26,snap_counts,2022,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2022.parquet,ok,237678,3cfde83eb6d8
2026-09-22T18:43:26,snap_counts,2023,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2023.parquet,ok,237882,97873cab365d
2026-09-22T18:43:26,snap_counts,2024,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2024.parquet,ok,240862,9ec66a0c7559
2026-09-22T18:43:26,snap_counts,2025,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2025.parquet,ok,242090,af7b7b38c8ed
2026-09-22T18:43:26,snap_counts,2026,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2026.parquet,ok,60248,ca5581473ed6
2026-09-22T18:43:26,rosters,2012,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2012.parquet,ok,443790,32a218e187e5
2026-09-22T18:43:26,rosters,2013,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2013.parquet,ok,461709,bb68c0e5dba8
2026-09-22T18:43:26,rosters,2014,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2014.parquet,ok,489433,51ae5047bb95
2026-09-22T18:43:26,rosters,2015,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2015.parquet,ok,511974,61a57f4484a5
2026-09-22T18:43:26,rosters,2016,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2016.parquet,ok,754038,70d0ceab6978
2026-09-22T18:43:26,rosters,2017,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2017.parquet,ok,734927,2f633cf331f5
2026-09-22T18:43:26,rosters,2018,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2018.parquet,ok,762634,0fcd3c3f098d
2026-09-22T18:43:26,rosters,2019,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2019.parquet,ok,778811,08ef64996cec
2026-09-22T18:43:26,rosters,2020,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2020.parquet,ok,843938,8d601bf5c5d6
2026-09-22T18:43:26,rosters,2021,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2021.parquet,ok,817361,3e9f67569e94
2026-09-22T18:43:26,rosters,2022,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2022.parquet,ok,803573,063c0da93f61
2026-09-22T18:43:26,rosters,2023,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2023.parquet,ok,794392,0fa5abf9b462
2026-09-22T18:43:26,rosters,2024,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2024.parquet,ok,829272,4b144e8eda5a
2026-09-22T18:43:26,rosters,2025,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.parquet,ok,850871,a8764c947bfe
2026-09-22T18:43:26,rosters,2026,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2026.parquet,ok,691590,87248e4b8814
2026-09-25T16:14:24,schedules,all,https://github.com/nflverse/nflverse-data/releases/download/schedules/games.csv,ok,2180910,9d0dcf0a3839
2026-09-25T16:14:24,players,all,https://github.com/nflverse/nflverse-data/releases/download/players/players.parquet,ok,3365203,39521da386f3
2026-09-25T16:14:24,ngs,all,https://github.com/nflverse/nflverse-data/releases/download/nextgen_stats/ngs_passing.parquet,ok,735924,03ec114509cb
2026-09-25T16:14:24,ngs_rec,all,https://github.com/nflverse/nflverse-data/releases/download/nextgen_stats/ngs_receiving.parquet,ok,1135566,607ca8b95827
2026-09-25T16:14:24,ngs_rush,all,https://github.com/nflverse/nflverse-data/releases/download/nextgen_stats/ngs_rushing.parquet,ok,389086,9304f5d619db
2026-09-25T16:14:24,pbp,2025,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2025.parquet,cached,20337029,
2026-09-25T16:14:24,pbp,2026,https://github.com/nflverse/nflverse-data/releases/download/pbp/play_by_play_2026.parquet,ok,2572100,c4f6d3969cb6
2026-09-25T16:14:24,injuries,2025,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2025.parquet,cached,97472,
2026-09-25T16:14:24,injuries,2026,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2026.parquet,ok,28310,61b91e232211
2026-09-25T16:14:24,snap_counts,2025,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2025.parquet,cached,242090,
2026-09-25T16:14:24,snap_counts,2026,https://github.com/nflverse/nflverse-data/releases/download/snap_counts/snap_counts_2026.parquet,ok,60907,258f36134967
2026-09-25T16:14:24,depth_charts,2025,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2025.parquet,ok,2584724,14f74185b3c2
2026-09-25T16:14:24,depth_charts,2026,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2026.parquet,ok,2556462,aed91d5c9771
2026-09-25T16:14:24,rosters,2025,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2025.parquet,cached,850871,
2026-09-25T16:14:24,rosters,2026,https://github.com/nflverse/nflverse-data/releases/download/weekly_rosters/roster_weekly_2026.parquet,ok,697543,e426f26ce682
2026-09-25T16:14:24,ftn,2025,https://github.com/nflverse/nflverse-data/releases/download/ftn_charting/ftn_charting_2025.parquet,ok,556492,2ee4b11962f4
2026-09-25T16:14:24,ftn,2026,https://github.com/nflverse/nflverse-data/releases/download/ftn_charting/ftn_charting_2026.parquet,ok,81174,c77b064296eb
2026-09-25T16:14:24,pfr_advstats,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2025.parquet,ok,155798,a1224b47bd23
2026-09-25T16:14:24,pfr_advstats,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2026.parquet,ok,42429,6efc29edd2a3
2026-09-25T16:14:24,pfr_pass,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2025.parquet,ok,28520,9752d5201209
2026-09-25T16:14:24,pfr_pass,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2026.parquet,ok,14633,3c208bb62475
2026-09-25T16:14:24,pfr_rush,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2025.parquet,ok,43492,898b688a2ff1
2026-09-25T16:14:24,pfr_rush,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2026.parquet,ok,15737,4674e4472b89
2026-09-25T16:14:24,pfr_rec,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2025.parquet,ok,51764,b4fcae8322c1
2026-09-25T16:14:24,pfr_rec,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2026.parquet,ok,19042,90f941377fa5
2026-09-25T16:14:24,player_stats,2025,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2025.parquet,ok,855077,2a461becaa9a
2026-09-25T16:14:24,player_stats,2026,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2026.parquet,ok,217277,301ff65217ab
2026-09-25T16:14:24,participation,2025,https://github.com/nflverse/nflverse-data/releases/download/pbp_participation/pbp_participation_2025.parquet,ok,4741443,3b26b9487267
2026-09-25T16:14:24,participation,2026,https://github.com/nflverse/nflverse-data/releases/download/pbp_participation/pbp_participation_2026.parquet,missing,0,
2026-09-25T16:14:31,pfr_advstats,2018,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2018.parquet,ok,149299,8606f428d500
2026-09-25T16:14:31,pfr_advstats,2019,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2019.parquet,ok,149600,9b57adba9df8
2026-09-25T16:14:31,pfr_advstats,2020,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2020.parquet,ok,154292,2be8ca609422
2026-09-25T16:14:31,pfr_advstats,2021,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2021.parquet,ok,166280,1031b28e5fc2
2026-09-25T16:14:31,pfr_advstats,2022,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2022.parquet,ok,157000,31f37c1d5064
2026-09-25T16:14:31,pfr_advstats,2023,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2023.parquet,ok,157972,857941121910
2026-09-25T16:14:31,pfr_advstats,2024,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2024.parquet,ok,156075,13261d480979
2026-09-25T16:14:31,pfr_advstats,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2025.parquet,cached,155798,
2026-09-25T16:14:31,pfr_advstats,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_def_2026.parquet,cached,42429,
2026-09-25T16:14:31,pfr_pass,2018,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2018.parquet,ok,29871,09668b31791c
2026-09-25T16:14:31,pfr_pass,2019,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2019.parquet,ok,29651,60e8a4c7f366
2026-09-25T16:14:31,pfr_pass,2020,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2020.parquet,ok,30168,3d598478e62d
2026-09-25T16:14:31,pfr_pass,2021,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2021.parquet,ok,31021,79c6714d836d
2026-09-25T16:14:31,pfr_pass,2022,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2022.parquet,ok,30328,700afeb84c30
2026-09-25T16:14:31,pfr_pass,2023,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2023.parquet,ok,30594,20eef8dbe898
2026-09-25T16:14:31,pfr_pass,2024,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2024.parquet,ok,27663,39c6ee888479
2026-09-25T16:14:31,pfr_pass,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2025.parquet,cached,28520,
2026-09-25T16:14:31,pfr_pass,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_pass_2026.parquet,cached,14633,
2026-09-25T16:14:31,pfr_rush,2018,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2018.parquet,ok,43218,29004bf8022a
2026-09-25T16:14:31,pfr_rush,2019,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2019.parquet,ok,42791,9c06163dd050
2026-09-25T16:14:31,pfr_rush,2020,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2020.parquet,ok,44537,bfab430f3211
2026-09-25T16:14:31,pfr_rush,2021,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2021.parquet,ok,45640,ed0871893b9a
2026-09-25T16:14:31,pfr_rush,2022,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2022.parquet,ok,45757,9b07ab539b51
2026-09-25T16:14:31,pfr_rush,2023,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2023.parquet,ok,45384,c2832394c58d
2026-09-25T16:14:31,pfr_rush,2024,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2024.parquet,ok,42939,1ebd2420054b
2026-09-25T16:14:31,pfr_rush,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2025.parquet,cached,43492,
2026-09-25T16:14:31,pfr_rush,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rush_2026.parquet,cached,15737,
2026-09-25T16:14:31,pfr_rec,2018,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2018.parquet,ok,52583,dd5c6e98b9f4
2026-09-25T16:14:31,pfr_rec,2019,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2019.parquet,ok,51540,4d95dafdf296
2026-09-25T16:14:31,pfr_rec,2020,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2020.parquet,ok,53420,1845f3b4d2b8
2026-09-25T16:14:31,pfr_rec,2021,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2021.parquet,ok,55378,caf5b5c7e527
2026-09-25T16:14:31,pfr_rec,2022,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2022.parquet,ok,53560,c102a07568ce
2026-09-25T16:14:31,pfr_rec,2023,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2023.parquet,ok,53510,7ed7a0d9e1b8
2026-09-25T16:14:31,pfr_rec,2024,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2024.parquet,ok,50503,6dfac12d7c8b
2026-09-25T16:14:31,pfr_rec,2025,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2025.parquet,cached,51764,
2026-09-25T16:14:31,pfr_rec,2026,https://github.com/nflverse/nflverse-data/releases/download/pfr_advstats/advstats_week_rec_2026.parquet,cached,19042,
2026-09-25T16:14:31,player_stats,2016,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2016.parquet,ok,802210,f9d648fdf1f2
2026-09-25T16:14:31,player_stats,2017,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2017.parquet,ok,799029,23398fa5ff45
2026-09-25T16:14:31,player_stats,2018,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2018.parquet,ok,800576,d40914a95fdb
2026-09-25T16:14:31,player_stats,2019,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2019.parquet,ok,799261,1a80298e2aca
2026-09-25T16:14:31,player_stats,2020,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2020.parquet,ok,813828,e788d88318a6
2026-09-25T16:14:31,player_stats,2021,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2021.parquet,ok,854980,2c6894499e96
2026-09-25T16:14:31,player_stats,2022,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2022.parquet,ok,847572,64c1684938b0
2026-09-25T16:14:31,player_stats,2023,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2023.parquet,ok,846050,ac776fbd7c9f
2026-09-25T16:14:31,player_stats,2024,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2024.parquet,ok,849243,847569d194ca
2026-09-25T16:14:31,player_stats,2025,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2025.parquet,cached,855077,
2026-09-25T16:14:31,player_stats,2026,https://github.com/nflverse/nflverse-data/releases/download/stats_player/stats_player_week_2026.parquet,cached,217277,
