game_id,season,game_type,home_team,away_team,home_exp,away_exp,spread_line,total_line,home_qb_rating,away_qb_rating,home_n_games,model_spread,model_total,p_home,p_cover_home,p_over,sigma_margin,sigma_total,n_train,coef_home,coef_neutral,coef_dome,coef_wind_out,coef_cold,coef_rain,home_score,away_score,roof,temp,referee,weekday,gametime,margin,side_home,cover,won,resid,pick_qb_out,opp_qb_out,pick_starters_out,opp_starters_out,pick_home,pick_is_dog,pick_rest,opp_rest,wind,rain,cold,dome,primetime,div_game,week,n_games,edge,pick_qb_rating,opp_qb_rating,pick_body_clock,coach_ats,h2h,ref_home_cover,pick_resid,short
2020_04_BAL_WAS,2020,REG,WAS,BAL,17.27511490924129,26.338296183820795,-14.5,45.0,-0.14895643138720366,0.12446059335517186,3.0,-9.063181274579506,43.61341109306208,0.25351218998755926,0.6576358103538467,0.4592450867803761,13.142306682911116,13.549407704290875,3834,2.0854620675967106,0.0719305791660475,-0.279483884834125,-0.1187271541780514,-0.2902667621596767,-1.1398798063629945,17.0,31.0,outdoors,65.0,Adrian Hill,Sunday,13:00,-14.0,True,1.0,1.0,-4.936818725420494,0.0,0.0,0.0,0.0,1.0,True,7,6,5.0,0.0,0.0,0.0,0.0,0.0,4,3.0,5.436818725420494,-0.14895643138720366,0.12446059335517186,0.0,0.446524064171123,0.045454545454545456,0.5,-4.936818725420494,0.5
2020_07_CLE_CIN,2020,REG,CIN,CLE,24.500433190084898,22.651340683064188,-4.5,50.0,0.024856252400799642,0.014077802582902081,6.0,1.8490925070207105,47.15177387314908,0.5655731045651708,0.7040491055937134,0.41682306094579935,13.148865205757234,13.561198412150059,3920,2.036482779471758,0.03075195742492819,-0.25146322528443615,-0.119065823486223,-0.31854813323445014,-1.186449134452715,34.0,37.0,outdoors,48.0,Tony Corrente,Sunday,13:00,-3.0,True,1.0,1.0,-4.8490925070207105,0.0,0.0,1.0,1.0,1.0,True,7,7,8.0,0.0,0.0,0.0,0.0,1.0,7,6.0,6.3490925070207105,0.024856252400799642,0.014077802582902081,0.0,-0.7338709677419355,1.3265306122448979,0.48525469168900803,-4.8490925070207105,1.5
2020_07_SEA_ARI,2020,REG,ARI,SEA,25.525155435896835,23.87648523982274,-3.5,55.5,0.010896840503318388,0.1348332043911396,6.0,1.6486701960740966,49.40164067571958,0.5596421398706419,0.6735722999374738,0.32646635303277693,13.148865205757234,13.561198412150059,3920,2.036482779471758,0.03075195742492819,-0.25146322528443615,-0.119065823486223,-0.31854813323445014,-1.186449134452715,37.0,34.0,closed,,John Hussey,Sunday,20:20,3.0,True,1.0,1.0,1.3513298039259034,0.0,0.0,0.0,0.0,1.0,True,6,14,0.0,0.0,0.0,1.0,1.0,1.0,7,6.0,5.148670196074097,0.010896840503318388,0.1348332043911396,0.0,0.782258064516129,-2.2976190476190474,0.5177304964539007,1.3513298039259034,6.5
2020_08_TEN_CIN,2020,REG,CIN,TEN,21.761146006779402,24.11644809708635,-7.5,49.5,0.05942587270274779,0.04311072753675022,7.0,-2.3553020903069495,45.87759410386575,0.44005143039394273,0.6934496992153982,0.39470951592527403,13.147061368816562,13.563755751788134,3948,2.002146167766063,0.024567439235634862,-0.1939536733900155,-0.11789148147030043,-0.2566882313269641,-1.1833763398648467,31.0,20.0,outdoors,48.0,Scott Novak,Sunday,13:00,11.0,True,1.0,1.0,13.35530209030695,0.0,0.0,1.0,0.0,1.0,True,7,7,24.0,0.0,0.0,0.0,0.0,0.0,8,7.0,5.1446979096930505,0.05942587270274779,0.04311072753675022,0.0,-0.6984126984126984,1.05,0.43209876543209874,13.35530209030695,18.5
2020_09_GB_SF,2020,REG,SF,GB,24.075087248854626,23.827283949151624,-6.0,48.5,0.08502246487785096,0.14261922740572044,8.0,0.2478032997030013,47.90237119800625,0.5176631391620516,0.7029428183823451,0.4824069320135127,13.127558203262558,13.54750019495427,3976,2.0033996507457537,0.013826655766669733,-0.23602643971178414,-0.12436361014051808,-0.23601845084646214,-1.1014990864051504,17.0,34.0,outdoors,78.0,Bill Vinovich,Thursday,20:20,-17.0,True,-1.0,0.0,-17.247803299703,1.0,0.0,4.0,0.0,1.0,True,4,4,5.0,0.0,0.0,0.0,1.0,0.0,9,8.0,6.247803299703001,0.08502246487785096,0.14261922740572044,0.0,0.96875,-0.4722222222222222,0.4956140350877193,-17.247803299703,-11.0
2020_12_LV_ATL,2020,REG,ATL,LV,27.122203212726063,25.40497078679621,-3.5,53.0,0.12412879385643553,0.07408579048389567,10.0,1.7172324259298541,52.527173999522276,0.5626714080104687,0.6781146481087652,0.48606266763625505,13.105946069315182,13.53142040997764,4060,1.9949082738929607,0.0012085135689220753,-0.2072559733584993,-0.1277353352258572,-0.23838377551673948,-1.2353497276370577,43.0,6.0,closed,,Land Clark,Sunday,13:00,37.0,True,1.0,1.0,35.28276757407015,0.0,0.0,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,1.0,0.0,0.0,12,10.0,5.217232425929854,0.12412879385643553,0.07408579048389567,0.0,-1.1612903225806452,2.409090909090909,0.4782608695652174,35.28276757407015,40.5
2020_12_NYG_CIN,2020,REG,CIN,NYG,20.24961439645048,21.18664524834896,-6.5,45.0,-0.12005651444192839,-0.06326769497890562,10.0,-0.9370308518984807,41.436259644799435,0.48306163371727473,0.6841450971134736,0.3961335552802385,13.105946069315182,13.53142040997764,4060,1.9949082738929607,0.0012085135689220753,-0.2072559733584993,-0.1277353352258572,-0.23838377551673948,-1.2353497276370577,17.0,19.0,outdoors,52.0,Carl Cheffers,Sunday,13:00,-2.0,True,1.0,1.0,-1.0629691481015193,0.0,0.0,0.0,0.0,1.0,True,7,14,4.0,0.0,0.0,0.0,0.0,0.0,12,10.0,5.562969148101519,-0.12005651444192839,-0.06326769497890562,0.0,-0.8181818181818182,2.4,0.49193548387096775,-1.0629691481015193,4.5
2020_12_NO_DEN,2020,REG,DEN,NO,17.9058513784443,23.436578323103575,-17.0,36.5,-0.05,-0.0180006478653721,10.0,-5.530726944659275,41.34242970154787,0.3474873993888283,0.8073101214240689,0.6397780472937964,13.105946069315182,13.53142040997764,4060,1.9949082738929607,0.0012085135689220753,-0.2072559733584993,-0.1277353352258572,-0.23838377551673948,-1.2353497276370577,3.0,31.0,outdoors,38.0,Craig Wrolstad,Sunday,16:05,-28.0,True,-1.0,0.0,-22.469273055340725,0.0,0.0,0.0,0.0,1.0,True,7,7,6.0,0.0,0.0,0.0,0.0,0.0,12,10.0,11.469273055340725,-0.05,-0.0180006478653721,0.0,-0.12878787878787878,4.136363636363637,0.43125,-22.469273055340725,-11.0
2020_12_SEA_PHI,2020,REG,PHI,SEA,21.945292745554195,23.010307406427717,-6.5,50.0,0.021242035232139977,0.1309210636725717,10.0,-1.0650146608735227,44.95560015198191,0.47920450533434306,0.6806532427719338,0.3546517780474566,13.105946069315182,13.53142040997764,4060,1.9949082738929607,0.0012085135689220753,-0.2072559733584993,-0.1277353352258572,-0.23838377551673948,-1.2353497276370577,17.0,23.0,outdoors,60.0,Brad Allen,Monday,20:15,-6.0,True,1.0,1.0,-4.934985339126477,0.0,0.0,1.0,1.0,1.0,True,8,11,16.0,1.0,0.0,0.0,1.0,0.0,12,10.0,5.434985339126477,0.021242035232139977,0.1309210636725717,0.0,0.6491228070175439,-4.125,0.51875,-4.934985339126477,0.5
2020_14_NYJ_SEA,2020,REG,SEA,NYJ,28.21505921761595,17.264265555559295,16.5,49.5,0.12048697714685289,-0.09154354562070209,12.0,10.950793662056654,45.47932477317524,0.802154990415708,0.342783896080833,0.3830427942451138,13.132806079827049,13.514921161057364,4122,1.9039506142706957,0.14699146298944593,-0.1287290270846094,-0.1254348988330285,-0.24177037450839653,-1.260753258357067,40.0,3.0,outdoors,43.0,Scott Novak,Sunday,16:05,37.0,False,1.0,0.0,26.049206337943346,0.0,0.0,3.0,1.0,0.0,True,7,7,8.0,0.0,0.0,0.0,0.0,0.0,14,12.0,5.549206337943346,-0.09154354562070209,0.12048697714685289,0.0,-1.271551724137931,-1.1818181818181819,0.4186046511627907,26.049206337943346,20.5
