game_id,season,week,game_type,home_team,away_team,home_exp,away_exp,spread_line,total_line,home_qb_rating,away_qb_rating,home_n_games,model_spread,model_total,p_home,p_cover_home,p_over,sigma_margin,sigma_total,coef_home,coef_neutral,coef_rest_short,coef_rest_long,coef_opp_rest_short,coef_opp_rest_long,coef_dome,coef_wind_out,coef_cold,coef_div_game,coef_primetime,gameday,home_score,away_score,spread_edge,total_edge,old_home,old_away,bet
2026_04_PIT_CLE,2026,4,REG,CLE,PIT,19.889371835878237,18.97281992412723,,,-0.05,-0.05,2.0,0.9165519117510073,38.862191760005466,0.5265555569527526,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-01,,,,,7.813015528323149,4.665909166852396,
2026_04_IND_WAS,2026,4,REG,WAS,IND,24.19295813040874,22.29077867384986,,,-0.05,-0.05,2.0,1.9021794565588799,46.4837368042586,0.555464038740301,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,40.93580830037322,34.01090710972858,
2026_04_TEN_BAL,2026,4,REG,BAL,TEN,25.557490919484984,19.09256943671076,,,-0.05,-0.05,2.0,6.464921482774223,44.650060356195745,0.6839035472563539,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,28.05408747790737,17.97768423805973,
2026_04_NE_BUF,2026,4,REG,BUF,NE,22.341439313831813,20.53426715324496,,,-0.05,-0.05,2.0,1.8071721605868518,42.875706467076775,0.5526865007541483,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,25.813874689185983,6.852149841667241,
2026_04_NYJ_CHI,2026,4,REG,CHI,NYJ,24.10771456963094,19.64560145278427,,,-0.05,-0.05,2.0,4.46211311684667,43.753316022415206,0.6290218440371732,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,16.094001275042523,23.037846604083565,
2026_04_JAX_CIN,2026,4,REG,CIN,JAX,22.013928239472467,21.294094260129278,,,-0.05,-0.05,2.0,0.7198339793431892,43.30802249960175,0.5207669396014971,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,21.300708062798364,19.975165033430525,
2026_04_DAL_HOU,2026,4,REG,HOU,DAL,23.44406762521693,20.957069386895316,,,-0.05,-0.05,2.0,2.4869982383216147,44.401137012112244,0.5725042167211591,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,26.3068423935818,42.77563331563939,
2026_04_ARI_NYG,2026,4,REG,NYG,ARI,24.535271096191504,19.760327027405626,,,-0.05,-0.05,1.0,4.774944068785878,44.29559812359713,0.6377812225581436,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,36.069522319945385,26.089634121454363,
2026_04_LA_PHI,2026,4,REG,PHI,LA,23.302436219944568,21.09513999884498,,,-0.05,-0.05,2.0,2.207296221099586,44.39757621878955,0.564367416791462,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,33.5760699580554,12.214273168678217,
2026_04_GB_TB,2026,4,REG,TB,GB,22.883894006344892,20.45684920096477,,,-0.05,-0.05,2.0,2.427044805380124,43.34074320730966,0.5707622850227616,,,13.067800297153598,13.361906449753736,1.9729736602695165,-0.6190747128169897,1.6273236052121358,0.3715422266851711,-1.0517708818162865,-0.22249960265964658,0.1919743973501962,-0.14294064465492468,-0.18562154885182208,-0.6759855250768793,-0.5716673874136043,2026-10-04,,,,,17.069874221905906,17.7432181259294,
