game_id,season,week,game_type,home_team,away_team,home_exp,away_exp,spread_line,total_line,home_qb_rating,away_qb_rating,home_n_games,home_exp_ridge,away_exp_ridge,home_blend_adj,away_blend_adj,home_m_ridge,away_m_ridge,home_m_success,away_m_success,home_m_split,away_m_split,home_m_plays,away_m_plays,home_m_alpha3,away_m_alpha3,home_m_alpha30,away_m_alpha30,home_m_trees,away_m_trees,model_spread,model_total,home_pts_eq,away_pts_eq,home_total_adj,away_total_adj,p_home,p_cover_home,p_over,p_over_emp,sigma_margin,sigma_total,n_train,coef_off_epa_play,mean_off_epa_play,coef_def_epa_play,mean_def_epa_play,coef_off_pf,mean_off_pf,coef_def_pf,mean_def_pf,coef_qb_rating,mean_qb_rating,coef_home,mean_home,coef_neutral,mean_neutral,coef_dome,mean_dome,coef_wind_out,mean_wind_out,coef_cold,mean_cold,coef_rain,mean_rain,coef_warm_in_cold,mean_warm_in_cold,coef_div_game,mean_div_game,coef_qb_out,mean_qb_out,coef_skill_out_value,mean_skill_out_value,coef_opp_skill_out_value,mean_opp_skill_out_value,coef_off_snap_out,mean_off_snap_out,coef_opp_def_snap_out,mean_opp_def_snap_out,coef_off_turnover_early,mean_off_turnover_early,coef_opp_def_turnover_early,mean_opp_def_turnover_early,coef_dead_late,mean_dead_late,coef_opp_dead_late,mean_opp_dead_late,intercept,gameday,spread_ts,total_ts,line_source,vegas_win,vegas_win_ts,vegas_win_books,home_score,away_score,spread_edge,total_edge,tree_edge,priced_live,bet,shadow45_bet,shadowdog_bet,shadowearly_bet,shadowtrees_bet,shadowunder_bet,shadow_bet,p_cover_cal_home,best_line,best_book,spread_edge_best,bet_p,bet_odds,stake_pct
2026_03_ATL_GB,2026,3,REG,GB,ATL,25.01365730054409,19.97321940684143,4.5,42.5,0.1317120134617696,0.00430322657274082,2.0,26.221063640233403,21.222750720023868,0.10407227960138243,0.061947306108258715,26.221063640233403,21.222750720023868,26.216553381554437,21.503831465167917,25.56053590146239,21.42856628816344,26.300719645095235,21.5716938308423,26.226815989960983,21.22461582814414,26.20484019566689,21.217594965928463,27.545422684870157,20.823833084654762,5.040437893702659,44.98687670738552,26.325135919834786,21.284698026132126,-1.3114786192906962,-1.3114786192906962,0.6467914392747584,0.489821684072469,0.5740337884164208,0.558708959376739,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-24,2026-09-25T00-04-29Z,2026-09-25T00-04-29Z,log,0.6750312469954812,2026-09-25T00-04-29Z,1,14.0,35.0,0.5404378937026593,2.4868767073855196,2.2215896002153954,True,,,,,,,,0.5035940467246178,-4.5,DraftKings,0.5404378937026593,,,
2026_03_LAC_BUF,2026,3,REG,BUF,LAC,27.107718456615522,19.95047352573505,7.0,49.5,0.20442702240477809,0.046215635431174504,2.0,27.88965348130816,20.629630975765053,0.08195745600302118,0.184735030665653,27.88965348130816,20.629630975765053,27.84820790143747,20.800909986173316,27.97475620551128,20.383596778882758,27.664169731550313,20.35312748319619,27.888259138556155,20.634303814469128,27.893308789896768,20.616787999784336,28.64292131291813,22.28220500674417,7.1572449308804735,47.05819198235057,27.97161093731118,20.814366006430706,-0.8638924806956574,-0.8638924806956574,0.7045126978763232,0.4636381181114017,0.42729280412433746,0.4051196438508626,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.740871613663133,2026-09-26T20-16-31Z,1,,,0.15724493088047353,-2.4418080176494286,-0.6392836938260409,True,,,,,,Under 49.5,,0.5000321847795757,-7.0,DraftKings,0.15724493088047353,,,
2026_03_CAR_CLE,2026,3,REG,CLE,CAR,22.95679512348513,22.290459492811237,-2.5,42.5,-0.008889992152850848,-0.03651172919274166,2.0,21.221268410514188,20.24034297452336,-0.2193484555109535,0.09524134980597765,21.221268410514188,20.24034297452336,21.07810555288631,20.197818092731225,21.366749021202622,20.081982575164155,21.351196595359934,20.085712513146643,21.218680120229113,20.238541620016335,21.228470328205677,20.24550039164015,19.548969656624802,21.259192103083517,0.6663356306738955,45.24725461629637,21.001919955003235,20.33558432432934,1.9548751684818946,1.9548751684818981,0.5188433726981578,0.5714817397943475,0.5816811390287208,0.5667779632721202,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.43650793650793646,2026-09-26T20-16-31Z,1,,,3.1663356306738955,2.7472546162963667,0.7897775535412848,True,,,,,,,,0.5279735819922002,2.5,DraftKings,3.1663356306738955,,,
2026_03_NYJ_DET,2026,3,REG,DET,NYJ,29.661436338176692,22.673530512517928,6.5,48.5,0.13912894328250977,-0.028274712517925245,2.0,30.15182261934617,22.945688908035656,-0.11903763894997965,0.09919024670177379,30.15182261934617,22.945688908035656,29.997568628755168,22.978458565966914,29.880936802214897,23.027227922804165,29.99806546630053,23.314116998847467,30.16024939209563,22.949892530843343,30.128237353022772,22.93401307723069,29.912614601038186,23.16475607943376,6.9879058256587605,52.33496685069462,30.03278498039619,23.04487915473743,-0.37134864221949826,-0.3713486422195018,0.7000415311052579,0.48621803479833403,0.6132633712814965,0.5993322203672788,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.7220792588780237,2026-09-26T20-16-31Z,1,,,0.4879058256587605,3.83496685069462,0.24785852160442445,True,,,,,,,,0.5031057631963651,-6.5,DraftKings,0.4879058256587605,,,
2026_03_HOU_IND,2026,3,REG,IND,HOU,22.161211674013714,23.52048326865429,-1.5,42.5,0.019220130280171187,0.024862614964128504,2.0,23.59198104015202,24.426357892008554,-0.2194718586796789,0.3054228841043596,23.59198104015202,24.426357892008554,23.648899181518537,24.23848946049891,24.087024379645918,24.01256421211176,23.335594165046487,24.86139901959169,23.602624412448193,24.439010417881665,23.56251785928605,24.391359730295253,21.778923232209184,26.75328470040257,-1.3592715946405711,45.681694942668,23.372509181472342,24.731780776112913,-1.211297507458628,-1.2112975074586245,0.4582532994684863,0.48567449083255526,0.5943708978059413,0.5798553144129104,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.4675324675324675,2026-09-26T20-16-31Z,1,,,0.14072840535942888,3.1816949426680026,-3.4743614681933863,True,,,,,,,,0.4998786574163469,1.5,DraftKings,0.14072840535942888,,,
2026_03_NE_JAX,2026,3,REG,JAX,NE,24.213323544807288,21.026669424275646,3.0,46.5,0.05258957961555825,0.09809976679670762,2.0,24.607983328303973,21.31778486356467,-0.06761276831235108,0.03593157589531515,24.607983328303973,21.31778486356467,24.741322149734053,21.319432699437066,24.51717579913208,21.24105535607038,24.64393793172253,21.165194135345708,24.613629699976947,21.31346533947869,24.592251571450873,21.329780650552657,24.06629343962089,21.789302031770706,3.1866541205316388,45.239992969082934,24.540370559991622,21.353716439459983,-0.3270470151843341,-0.32704701518433765,0.5935676760799914,0.5004736009721251,0.4623280905448355,0.4437952142459655,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.5829926410466066,2026-09-26T20-16-31Z,1,,,0.18665412053163877,-1.2600070309170661,-0.7230085921498173,True,,,,,,Under 46.5,,0.5003055543075647,-3.0,DraftKings,0.18665412053163877,,,
2026_03_KC_MIA,2026,3,REG,MIA,KC,20.463449013287757,27.279580229572993,-10.0,45.5,0.023818990648632514,0.1562727609657124,2.0,21.53360044995132,28.213198177548065,-0.29356070298534576,-0.15702721429685695,21.53360044995132,28.213198177548065,21.402478591538202,28.112786678345113,21.561985432756842,28.737729936982795,21.309978220064547,27.980809688593283,21.532649497074363,28.22534382074983,21.536120384115005,28.17925065134945,19.803465653261522,26.94407778918992,-6.816131216285235,47.74302924286075,21.240039746965973,28.05617096325121,-0.7765907336782156,-0.7765907336782156,0.30271251211310757,0.6264146588527616,0.5668465453587188,0.552031163049527,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.17287630402384502,2026-09-26T20-16-31Z,1,,,3.1838687837147646,2.24302924286075,2.8593878640716035,True,,,,,,,,0.5281360461946976,10.0,DraftKings,3.1838687837147646,,,
2026_03_TEN_NYG,2026,3,REG,NYG,TEN,22.817753105404456,17.63738761158018,2.5,37.5,-0.005479085380362953,-0.12833821851802998,2.0,23.265732977176626,17.808663694316497,-0.08812798846060588,0.18857580057524714,23.265732977176626,17.808663694316497,23.142297929239696,17.712938439327786,23.385073372441,18.31380743010885,23.070536845972544,17.513993530750163,23.26251894347263,17.801640524218875,23.27462683278762,17.828394562297177,22.842448019922013,19.00123828322287,5.180365493824276,40.45514071698464,23.17760498871602,17.997239494891744,-0.35985188331156337,-0.35985188331156337,0.6507195301235595,0.600614673627584,0.5877648508197304,0.5731775180856984,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.551441114716549,2026-09-26T20-16-31Z,1,,,2.680365493824276,2.955140716984637,1.3412097366991418,True,,,,,,,,0.5234682901574035,-2.5,DraftKings,2.680365493824276,,,
2026_03_CIN_PIT,2026,3,REG,PIT,CIN,20.65796797594146,21.47783408925463,-3.5,42.5,0.007079507763435398,0.10374275190329456,2.0,21.68053260788662,22.222788064981454,-0.32065500312047135,-0.04304434690214265,21.68053260788662,22.222788064981454,21.747048295829575,22.382276736753187,21.94699399627875,22.782902124683325,21.598664006908013,22.325897834267582,21.684981784728492,22.22789166628484,21.668270976379052,22.20883294767844,19.19265156535252,21.107616651906337,-0.8198661133131644,42.13580206519609,21.359877604766147,22.17974371807931,-0.7019096288246871,-0.7019096288246836,0.47435435012187116,0.6053922922763899,0.4890962714569995,0.4705063995548136,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.3775334481388264,2026-09-26T20-16-31Z,1,,,2.6801338866868356,-0.3641979348039115,1.585034913446183,True,,,,,,,,0.523466142023709,3.5,DraftKings,2.6801338866868356,,,
2026_03_SEA_WAS,2026,3,REG,WAS,SEA,18.58283464776072,25.890271816157018,-7.5,40.5,0.08563949271898781,-0.03156622516473617,2.0,18.2307262374481,26.24441471843392,0.3299031758687221,-0.3763481367207966,18.2307262374481,26.24441471843392,18.44552260134334,26.181271882229076,18.1465343106127,25.59894802390197,18.3862068280991,26.214298388380737,18.225506753002364,26.248418842953075,18.245168741589858,26.2333643065205,20.24474042112229,24.35574990957256,-7.3074371683963015,44.47310646391774,18.56062941331682,25.868066581713123,0.022205234443898547,0.022205234443894994,0.28979803038711477,0.5592742836842843,0.617225821580896,0.6035058430717863,12.972057607980009,13.323503248573912,7188,4.5206865931399225,0.0012917323687250326,-13.413570239061062,0.0007208430803155134,0.8507851838340904,0.06078248089585311,-0.9813879037710266,0.041293185202639825,17.086943438322162,0.033440702095850046,1.8670172563933445,0.5,-0.630391058393633,0.019755147468002224,-0.033583476454990914,0.27907623817473565,-0.134832581691999,5.87367835281024,0.24678680922579158,0.0642737896494157,-1.911463650874464,0.05008347245409015,-1.8340712142789843,0.01655537006121313,-0.6700886661397673,0.3558708959376739,-1.007773934974078,0.029910962715637174,-30.784422366547872,0.009725888844816554,19.116581944924587,0.009725888844816554,-0.19308275586109094,0.4284933222036728,0.6103588303476284,0.43827768503060655,-4.293723503885449,0.171156872424004,4.690642996469594,0.18515125360349957,-0.4554777145633331,0.12673900946021147,1.3075533487181032,0.12673900946021147,22.859488035614913,2026-09-27,2026-09-26T20-16-31Z,2026-09-26T20-16-31Z,log,0.22849462365591394,2026-09-26T20-16-31Z,1,,,0.19256283160369847,3.9731064639177376,3.388990511549732,True,,,,,,,,0.5003604779923818,7.5,DraftKings,0.19256283160369847,,,
